  7.000000E-02  3.639023E-05  1.000000E+00 -4.369309E-02  1.999753E+00 -4.198496E-02  5.239412E-04 -3.901757E-06  2.595831E-08 -1.221207E-10  3.243182E-13
  7.200000E-02  3.570357E-05  1.000000E+00 -4.417078E-02  1.999758E+00 -4.250679E-02  5.351441E-04 -4.024218E-06  2.685524E-08 -1.257972E-10  3.341711E-13
  7.400000E-02  3.502985E-05  1.000000E+00 -4.464481E-02  1.999764E+00 -4.302176E-02  5.463332E-04 -4.147499E-06  2.775880E-08 -1.295070E-10  3.441292E-13
  7.600000E-02  3.436880E-05  1.000000E+00 -4.511584E-02  1.999770E+00 -4.353022E-02  5.575104E-04 -4.271614E-06  2.866935E-08 -1.332519E-10  3.541932E-13
  7.800000E-02  3.372017E-05  1.000000E+00 -4.558447E-02  1.999775E+00 -4.403248E-02  5.686778E-04 -4.396580E-06  2.958725E-08 -1.370333E-10  3.643638E-13
  8.000000E-02  3.308372E-05  1.000000E+00 -4.605126E-02  1.999780E+00 -4.452884E-02  5.798370E-04 -4.522415E-06  3.051285E-08 -1.408527E-10  3.746412E-13
  8.200000E-02  3.245919E-05  1.000000E+00 -4.651674E-02  1.999786E+00 -4.501959E-02  5.909899E-04 -4.649134E-06  3.144646E-08 -1.447113E-10  3.850253E-13
  8.400000E-02  3.184636E-05  1.000000E+00 -4.698140E-02  1.999791E+00 -4.550500E-02  6.021382E-04 -4.776755E-06  3.238838E-08 -1.486104E-10  3.955157E-13
  8.600000E-02  3.124498E-05  1.000000E+00 -4.744566E-02  1.999796E+00 -4.598531E-02  6.132834E-04 -4.905295E-06  3.333885E-08 -1.525509E-10  4.061116E-13
  8.800000E-02  3.065484E-05  1.000000E+00 -4.790989E-02  1.999801E+00 -4.646078E-02  6.244273E-04 -5.034767E-06  3.429811E-08 -1.565337E-10  4.168120E-13
  9.000000E-02  3.007571E-05  1.000000E+00 -4.837443E-02  1.999806E+00 -4.693163E-02  6.355713E-04 -5.165186E-06  3.526633E-08 -1.605596E-10  4.276158E-13
  9.200000E-02  2.950736E-05  1.000000E+00 -4.883953E-02  1.999811E+00 -4.739808E-02  6.467171E-04 -5.296563E-06  3.624366E-08 -1.646290E-10  4.385212E-13
  9.400000E-02  2.894960E-05  1.000000E+00 -4.930542E-02  1.999816E+00 -4.786032E-02  6.578662E-04 -5.428909E-06  3.723021E-08 -1.687425E-10  4.495269E-13
  9.600000E-02  2.840221E-05  1.000000E+00 -4.977226E-02  1.999821E+00 -4.831857E-02  6.690203E-04 -5.562233E-06  3.822608E-08 -1.729004E-10  4.606310E-13
  9.800000E-02  2.786500E-05  1.000000E+00 -5.024016E-02  1.999826E+00 -4.877300E-02  6.801808E-04 -5.696542E-06  3.923131E-08 -1.771028E-10  4.718318E-13
  1.000000E-01  2.733775E-05  1.000000E+00 -5.070920E-02  1.999830E+00 -4.922379E-02  6.913495E-04 -5.831841E-06  4.024592E-08 -1.813499E-10  4.831277E-13
  1.020000E-01  2.682029E-05  1.000000E+00 -5.117939E-02  1.999835E+00 -4.967111E-02  7.025280E-04 -5.968135E-06  4.126993E-08 -1.856416E-10  4.945171E-13
  1.040000E-01  2.631241E-05  1.000000E+00 -5.165073E-02  1.999839E+00 -5.011513E-02  7.137180E-04 -6.105428E-06  4.230334E-08 -1.899781E-10  5.059986E-13
  1.060000E-01  2.581394E-05  1.000000E+00 -5.212317E-02  1.999843E+00 -5.055598E-02  7.249212E-04 -6.243722E-06  4.334611E-08 -1.943592E-10  5.175710E-13
  1.080000E-01  2.532470E-05  1.000000E+00 -5.259665E-02  1.999848E+00 -5.099383E-02  7.361393E-04 -6.383019E-06  4.439823E-08 -1.987850E-10  5.292335E-13
  1.100000E-01  2.484450E-05  1.000000E+00 -5.307107E-02  1.999852E+00 -5.142881E-02  7.473742E-04 -6.523321E-06  4.545968E-08 -2.032555E-10  5.409857E-13
  1.120000E-01  2.437317E-05  1.000000E+00 -5.354632E-02  1.999856E+00 -5.186105E-02  7.586277E-04 -6.664631E-06  4.653045E-08 -2.077707E-10  5.528274E-13
