  4.567089E-03  1.339981E-02  4.560701E-03  1.343128E-02  4.554072E-03  1.346266E-02  4.547203E-03  1.349395E-02  4.540094E-03  1.352514E-02
  4.532746E-03  1.355623E-02  4.525160E-03  1.358722E-02  4.517336E-03  1.361811E-02  4.509274E-03  1.364889E-02  4.500976E-03  1.367957E-02
  4.492442E-03  1.371015E-02  4.483672E-03  1.374062E-02  4.474668E-03  1.377098E-02  4.465429E-03  1.380123E-02  4.455957E-03  1.383137E-02
  4.446252E-03  1.386139E-02  4.436315E-03  1.389130E-02  4.426146E-03  1.392110E-02  4.415747E-03  1.395077E-02  4.405117E-03  1.398033E-02
  4.394258E-03  1.400977E-02  4.383171E-03  1.403909E-02  4.371855E-03  1.406828E-02  4.360312E-03  1.409735E-02  4.348543E-03  1.412629E-02
  4.336548E-03  1.415510E-02  4.324328E-03  1.418379E-02  4.311884E-03  1.421234E-02  4.299217E-03  1.424076E-02  4.286327E-03  1.426905E-02
  4.273215E-03  1.429721E-02  4.259882E-03  1.432522E-02  4.246329E-03  1.435310E-02  4.232556E-03  1.438085E-02  4.218565E-03  1.440845E-02
  4.204356E-03  1.443591E-02  4.189931E-03  1.446322E-02  4.175289E-03  1.449040E-02  4.160432E-03  1.451742E-02  4.145361E-03  1.454430E-02
  4.130077E-03  1.457103E-02  4.114580E-03  1.459761E-02  4.098872E-03  1.462404E-02  4.082953E-03  1.465032E-02  4.066824E-03  1.467644E-02
  4.050486E-03  1.470241E-02  4.033940E-03  1.472822E-02  4.017188E-03  1.475388E-02  4.000229E-03  1.477937E-02  3.983065E-03  1.480471E-02
  3.965697E-03  1.482988E-02  3.948126E-03  1.485489E-02  3.930353E-03  1.487973E-02  3.912379E-03  1.490441E-02  3.894205E-03  1.492892E-02
  3.875831E-03  1.495327E-02  3.857259E-03  1.497744E-02  3.838490E-03  1.500144E-02  3.819526E-03  1.502528E-02  3.800366E-03  1.504893E-02
  3.781012E-03  1.507242E-02  3.761465E-03  1.509572E-02  3.741726E-03  1.511885E-02  3.721796E-03  1.514181E-02  3.701677E-03  1.516458E-02
  3.681369E-03  1.518717E-02  3.660873E-03  1.520958E-02  3.640191E-03  1.523181E-02  3.619324E-03  1.525385E-02  3.598272E-03  1.527571E-02
  3.577037E-03  1.529738E-02  3.555620E-03  1.531886E-02  3.534023E-03  1.534015E-02  3.512245E-03  1.536125E-02  3.490289E-03  1.538216E-02
  3.468156E-03  1.540288E-02  3.445847E-03  1.542341E-02  3.423362E-03  1.544374E-02  3.400704E-03  1.546387E-02  3.377873E-03  1.548381E-02
  3.354870E-03  1.550355E-02  3.331697E-03  1.552309E-02  3.308355E-03  1.554243E-02  3.284845E-03  1.556156E-02  3.261169E-03  1.558050E-02
  3.237327E-03  1.559923E-02  3.213321E-03  1.561775E-02  3.189153E-03  1.563607E-02  3.164822E-03  1.565419E-02  3.140331E-03  1.567209E-02
  3.115681E-03  1.568979E-02  3.090874E-03  1.570727E-02  3.065909E-03  1.572455E-02  3.040790E-03  1.574161E-02  3.015516E-03  1.575846E-02
  2.990090E-03  1.577509E-02  2.964513E-03  1.579151E-02  2.938785E-03  1.580772E-02  2.912909E-03  1.582370E-02  2.886885E-03  1.583947E-02
  2.860715E-03  1.585502E-02  2.834401E-03  1.587035E-02  2.807943E-03  1.588545E-02  2.781343E-03  1.590034E-02  2.754602E-03  1.591500E-02
  2.727723E-03  1.592944E-02  2.700705E-03  1.594365E-02  2.673551E-03  1.595764E-02  2.646262E-03  1.597140E-02  2.618838E-03  1.598494E-02
  2.591283E-03  1.599824E-02  2.563597E-03  1.601132E-02  2.535781E-03  1.602416E-02  2.507837E-03  1.603677E-02  2.479766E-03  1.604916E-02
  2.451570E-03  1.606131E-02  2.423250E-03  1.607322E-02  2.394808E-03  1.608490E-02  2.366245E-03  1.609635E-02  2.337563E-03  1.610756E-02
  2.308762E-03  1.611853E-02  2.279845E-03  1.612926E-02  2.250813E-03  1.613976E-02  2.221667E-03  1.615001E-02  2.192409E-03  1.616003E-02
  2.163040E-03  1.616980E-02  2.133562E-03  1.617934E-02  2.103977E-03  1.618863E-02  2.074285E-03  1.619767E-02  2.044489E-03  1.620648E-02
  2.014590E-03  1.621504E-02  1.984589E-03  1.622335E-02  1.954487E-03  1.623142E-02  1.924288E-03  1.623924E-02  1.893991E-03  1.624681E-02
  1.863599E-03  1.625413E-02  1.833113E-03  1.626121E-02  1.802534E-03  1.626804E-02  1.771865E-03  1.627461E-02  1.741106E-03  1.628094E-02
  1.710260E-03  1.628701E-02  1.679327E-03  1.629283E-02  1.648310E-03  1.629840E-02  1.617210E-03  1.630372E-02  1.586028E-03  1.630878E-02
  1.554767E-03  1.631359E-02  1.523427E-03  1.631814E-02  1.492011E-03  1.632244E-02  1.460520E-03  1.632648E-02  1.428955E-03  1.633026E-02
  1.397319E-03  1.633379E-02  1.365612E-03  1.633705E-02  1.333836E-03  1.634006E-02  1.301994E-03  1.634281E-02  1.270086E-03  1.634531E-02
  1.238115E-03  1.634754E-02  1.206081E-03  1.634951E-02  1.173987E-03  1.635122E-02  1.141834E-03  1.635267E-02  1.109624E-03  1.635386E-02
  1.077359E-03  1.635478E-02  1.045039E-03  1.635545E-02  1.012668E-03  1.635585E-02  9.802458E-04  1.635598E-02  9.477748E-04  1.635586E-02
  9.152566E-04  1.635546E-02  8.826928E-04  1.635481E-02  8.500852E-04  1.635389E-02  8.174354E-04  1.635270E-02  7.847450E-04  1.635125E-02
  7.520159E-04  1.634953E-02  7.192496E-04  1.634755E-02  6.864478E-04  1.634529E-02  6.536123E-04  1.634278E-02  6.207447E-04  1.633999E-02
  5.878468E-04  1.633694E-02  5.549201E-04  1.633362E-02  5.219666E-04  1.633003E-02  4.889877E-04  1.632617E-02  4.559854E-04  1.632204E-02
  4.229612E-04  1.631765E-02  3.899168E-04  1.631298E-02  3.568541E-04  1.630805E-02  3.237747E-04  1.630285E-02  2.906804E-04  1.629737E-02
  2.575728E-04  1.629163E-02  2.244538E-04  1.628562E-02  1.913249E-04  1.627933E-02  1.581880E-04  1.627278E-02  1.250448E-04  1.626596E-02
  9.189710E-05  1.625886E-02  5.874652E-05  1.625150E-02  2.559484E-05  1.624386E-02 -7.556193E-06  1.623595E-02 -4.070483E-05  1.622777E-02
 -7.384933E-05  1.621932E-02 -1.069880E-04  1.621060E-02 -1.401190E-04  1.620161E-02 -1.732406E-04  1.619235E-02 -2.063511E-04  1.618281E-02
 -2.394487E-04  1.617301E-02 -2.725316E-04  1.616293E-02 -3.055982E-04  1.615258E-02 -3.386467E-04  1.614196E-02 -3.716752E-04  1.613107E-02
 -4.046821E-04  1.611991E-02 -4.376655E-04  1.610847E-02 -4.706238E-04  1.609677E-02 -5.035551E-04  1.608479E-02 -5.364577E-04  1.607254E-02
 -5.693299E-04  1.606002E-02 -6.021698E-04  1.604723E-02 -6.349758E-04  1.603417E-02 -6.677460E-04  1.602084E-02 -7.004787E-04  1.600724E-02
 -7.331721E-04  1.599337E-02 -7.658245E-04  1.597923E-02 -7.984340E-04  1.596481E-02 -8.309990E-04  1.595013E-02 -8.635176E-04  1.593518E-02
 -8.959881E-04  1.591996E-02 -9.284087E-04  1.590447E-02 -9.607777E-04  1.588871E-02 -9.930933E-04  1.587268E-02 -1.025354E-03  1.585639E-02
 -1.057557E-03  1.583982E-02 -1.089702E-03  1.582299E-02 -1.121786E-03  1.580589E-02 -1.153809E-03  1.578852E-02 -1.185767E-03  1.577089E-02
 -1.217659E-03  1.575298E-02 -1.249484E-03  1.573482E-02 -1.281240E-03  1.571638E-02 -1.312924E-03  1.569768E-02 -1.344536E-03  1.567872E-02
 -1.376073E-03  1.565949E-02 -1.407534E-03  1.563999E-02 -1.438917E-03  1.562023E-02 -1.470220E-03  1.560021E-02 -1.501442E-03  1.557992E-02
 -1.532580E-03  1.555937E-02 -1.563633E-03  1.553856E-02 -1.594600E-03  1.551749E-02 -1.625478E-03  1.549615E-02 -1.656265E-03  1.547455E-02
 -1.686961E-03  1.545269E-02 -1.717563E-03  1.543058E-02 -1.748069E-03  1.540820E-02 -1.778478E-03  1.538556E-02 -1.808788E-03  1.536267E-02
 -1.838998E-03  1.533951E-02 -1.869105E-03  1.531610E-02 -1.899107E-03  1.529244E-02 -1.929004E-03  1.526851E-02 -1.958794E-03  1.524433E-02
 -1.988474E-03  1.521990E-02 -2.018042E-03  1.519521E-02 -2.047499E-03  1.517027E-02 -2.076840E-03  1.514507E-02 -2.106066E-03  1.511962E-02
 -2.135174E-03  1.509392E-02 -2.164162E-03  1.506797E-02 -2.193028E-03  1.504177E-02 -2.221772E-03  1.501532E-02 -2.250391E-03  1.498861E-02
 -2.278884E-03  1.496167E-02 -2.307249E-03  1.493447E-02 -2.335484E-03  1.490702E-02 -2.363588E-03  1.487933E-02 -2.391558E-03  1.485140E-02
 -2.419394E-03  1.482322E-02 -2.447093E-03  1.479479E-02 -2.474655E-03  1.476613E-02 -2.502076E-03  1.473722E-02 -2.529356E-03  1.470807E-02
 -2.556494E-03  1.467867E-02 -2.583486E-03  1.464904E-02 -2.610332E-03  1.461917E-02 -2.637030E-03  1.458906E-02 -2.663579E-03  1.455872E-02
 -2.689976E-03  1.452814E-02 -2.716221E-03  1.449732E-02 -2.742311E-03  1.446627E-02 -2.768245E-03  1.443499E-02 -2.794021E-03  1.440347E-02
 -2.819638E-03  1.437172E-02 -2.845094E-03  1.433974E-02 -2.870388E-03  1.430753E-02 -2.895517E-03  1.427510E-02 -2.920481E-03  1.424243E-02
 -2.945277E-03  1.420954E-02 -2.969905E-03  1.417642E-02 -2.994363E-03  1.414308E-02 -3.018648E-03  1.410951E-02 -3.042760E-03  1.407573E-02
 -3.066697E-03  1.404172E-02 -3.090457E-03  1.400749E-02 -3.114039E-03  1.397304E-02 -3.137442E-03  1.393837E-02 -3.160663E-03  1.390349E-02
 -3.183701E-03  1.386838E-02 -3.206556E-03  1.383307E-02 -3.229224E-03  1.379754E-02 -3.251706E-03  1.376180E-02 -3.273998E-03  1.372585E-02
 -3.296101E-03  1.368968E-02 -3.318011E-03  1.365331E-02 -3.339729E-03  1.361673E-02 -3.361252E-03  1.357994E-02 -3.382578E-03  1.354295E-02
 -3.403708E-03  1.350575E-02 -3.424638E-03  1.346835E-02 -3.445367E-03  1.343075E-02 -3.465895E-03  1.339295E-02 -3.486220E-03  1.335495E-02
 -3.506340E-03  1.331675E-02 -3.526253E-03  1.327835E-02 -3.545959E-03  1.323976E-02 -3.565457E-03  1.320097E-02 -3.584743E-03  1.316200E-02
 -3.603818E-03  1.312283E-02 -3.622681E-03  1.308347E-02 -3.641328E-03  1.304392E-02 -3.659760E-03  1.300418E-02 -3.677975E-03  1.296426E-02
 -3.695971E-03  1.292415E-02 -3.713747E-03  1.288386E-02 -3.731302E-03  1.284339E-02 -3.748635E-03  1.280274E-02 -3.765744E-03  1.276190E-02
 -3.782628E-03  1.272090E-02 -3.799285E-03  1.267971E-02 -3.815715E-03  1.263835E-02 -3.831916E-03  1.259682E-02 -3.847887E-03  1.255511E-02
 -3.863626E-03  1.251323E-02 -3.879133E-03  1.247119E-02 -3.894406E-03  1.242898E-02 -3.909444E-03  1.238660E-02 -3.924245E-03  1.234406E-02
 -3.938809E-03  1.230135E-02 -3.953134E-03  1.225848E-02 -3.967218E-03  1.221546E-02 -3.981062E-03  1.217227E-02 -3.994664E-03  1.212893E-02
 -4.008022E-03  1.208543E-02 -4.021135E-03  1.204178E-02 -4.034003E-03  1.199798E-02 -4.046624E-03  1.195403E-02 -4.058996E-03  1.190993E-02
 -4.071120E-03  1.186568E-02 -4.082993E-03  1.182128E-02 -4.094615E-03  1.177675E-02 -4.105985E-03  1.173207E-02 -4.117101E-03  1.168725E-02
 -4.127963E-03  1.164229E-02 -4.138569E-03  1.159719E-02 -4.148918E-03  1.155195E-02 -4.159009E-03  1.150659E-02 -4.168842E-03  1.146109E-02
 -4.178416E-03  1.141546E-02 -4.187728E-03  1.136970E-02 -4.196779E-03  1.132381E-02 -4.205567E-03  1.127780E-02 -4.214092E-03  1.123167E-02
 -4.222352E-03  1.118541E-02 -4.230346E-03  1.113903E-02 -4.238074E-03  1.109253E-02 -4.245535E-03  1.104592E-02 -4.252727E-03  1.099919E-02
 -4.259650E-03  1.095235E-02 -4.266303E-03  1.090540E-02 -4.272685E-03  1.085834E-02 -4.278795E-03  1.081117E-02 -4.284633E-03  1.076389E-02
 -4.290197E-03  1.071651E-02 -4.295487E-03  1.066902E-02 -4.300502E-03  1.062144E-02 -4.305240E-03  1.057376E-02 -4.309702E-03  1.052598E-02
 -4.313886E-03  1.047810E-02 -4.317792E-03  1.043013E-02 -4.321419E-03  1.038207E-02 -4.324767E-03  1.033393E-02 -4.327833E-03  1.028569E-02
 -4.330619E-03  1.023736E-02 -4.333122E-03  1.018896E-02 -4.335343E-03  1.014047E-02 -4.337280E-03  1.009190E-02 -4.338933E-03  1.004325E-02
 -4.340302E-03  9.994527E-03 -4.341385E-03  9.945728E-03 -4.342182E-03  9.896857E-03 -4.342693E-03  9.847915E-03 -4.342917E-03  9.798904E-03
 -4.342853E-03  9.749826E-03 -4.342500E-03  9.700684E-03 -4.341858E-03  9.651478E-03 -4.340927E-03  9.602212E-03 -4.339706E-03  9.552886E-03
 -4.338194E-03  9.503503E-03 -4.336392E-03  9.454065E-03 -4.334297E-03  9.404574E-03 -4.331911E-03  9.355032E-03 -4.329232E-03  9.305441E-03
 -4.326260E-03  9.255802E-03 -4.322994E-03  9.206118E-03 -4.319435E-03  9.156391E-03 -4.315581E-03  9.106622E-03 -4.311432E-03  9.056814E-03
 -4.306988E-03  9.006969E-03 -4.302249E-03  8.957088E-03 -4.297214E-03  8.907175E-03 -4.291882E-03  8.857230E-03 -4.286254E-03  8.807255E-03
 -4.280329E-03  8.757254E-03 -4.274107E-03  8.707227E-03 -4.267587E-03  8.657177E-03 -4.260769E-03  8.607106E-03 -4.253653E-03  8.557016E-03
 -4.246239E-03  8.506908E-03 -4.238526E-03  8.456786E-03 -4.230514E-03  8.406651E-03 -4.222203E-03  8.356504E-03 -4.213593E-03  8.306349E-03
 -4.204683E-03  8.256187E-03 -4.195474E-03  8.206020E-03 -4.185964E-03  8.155850E-03 -4.176155E-03  8.105680E-03 -4.166046E-03  8.055511E-03
 -4.155636E-03  8.005345E-03 -4.144926E-03  7.955185E-03 -4.133916E-03  7.905032E-03 -4.122605E-03  7.854889E-03 -4.110994E-03  7.804758E-03
 -4.099082E-03  7.754641E-03 -4.086869E-03  7.704539E-03 -4.074356E-03  7.654455E-03 -4.061541E-03  7.604392E-03 -4.048427E-03  7.554350E-03
 -4.035011E-03  7.504332E-03 -4.021295E-03  7.454341E-03 -4.007278E-03  7.404378E-03 -3.992961E-03  7.354445E-03 -3.978343E-03  7.304545E-03
 -3.963426E-03  7.254680E-03 -3.948207E-03  7.204851E-03 -3.932689E-03  7.155060E-03 -3.916871E-03  7.105311E-03 -3.900753E-03  7.055604E-03
 -3.884335E-03  7.005943E-03 -3.867618E-03  6.956328E-03 -3.850601E-03  6.906763E-03 -3.833286E-03  6.857249E-03 -3.815672E-03  6.807788E-03
 -3.797759E-03  6.758382E-03 -3.779547E-03  6.709034E-03 -3.761038E-03  6.659746E-03 -3.742231E-03  6.610519E-03 -3.723127E-03  6.561356E-03
 -3.703725E-03  6.512259E-03 -3.684026E-03  6.463229E-03 -3.664031E-03  6.414270E-03 -3.643740E-03  6.365382E-03 -3.623153E-03  6.316569E-03
 -3.602271E-03  6.267832E-03 -3.581094E-03  6.219173E-03 -3.559622E-03  6.170594E-03 -3.537856E-03  6.122098E-03 -3.515796E-03  6.073686E-03
 -3.493443E-03  6.025361E-03 -3.470798E-03  5.977124E-03 -3.447860E-03  5.928978E-03 -3.424630E-03  5.880925E-03 -3.401110E-03  5.832966E-03
 -3.377298E-03  5.785104E-03 -3.353197E-03  5.737341E-03 -3.328805E-03  5.689679E-03 -3.304125E-03  5.642120E-03 -3.279157E-03  5.594666E-03
 -3.253900E-03  5.547319E-03 -3.228357E-03  5.500081E-03 -3.202527E-03  5.452954E-03 -3.176411E-03  5.405940E-03 -3.150010E-03  5.359041E-03
 -3.123324E-03  5.312260E-03 -3.096354E-03  5.265597E-03 -3.069102E-03  5.219056E-03 -3.041566E-03  5.172638E-03 -3.013750E-03  5.126345E-03
 -2.985652E-03  5.080179E-03 -2.957274E-03  5.034143E-03 -2.928617E-03  4.988237E-03 -2.899681E-03  4.942465E-03 -2.870468E-03  4.896828E-03
 -2.840977E-03  4.851328E-03 -2.811211E-03  4.805968E-03 -2.781169E-03  4.760748E-03 -2.750853E-03  4.715671E-03 -2.720263E-03  4.670740E-03
 -2.689401E-03  4.625955E-03 -2.658267E-03  4.581319E-03 -2.626862E-03  4.536834E-03 -2.595188E-03  4.492502E-03 -2.563245E-03  4.448324E-03
 -2.531033E-03  4.404303E-03 -2.498555E-03  4.360441E-03 -2.465811E-03  4.316739E-03 -2.432802E-03  4.273199E-03 -2.399529E-03  4.229824E-03
 -2.365993E-03  4.186615E-03 -2.332196E-03  4.143574E-03 -2.298138E-03  4.100702E-03 -2.263820E-03  4.058003E-03 -2.229243E-03  4.015477E-03
 -2.194409E-03  3.973127E-03 -2.159319E-03  3.930954E-03 -2.123973E-03  3.888960E-03 -2.088374E-03  3.847147E-03 -2.052521E-03  3.805518E-03
 -2.016417E-03  3.764072E-03 -1.980062E-03  3.722814E-03 -1.943458E-03  3.681744E-03 -1.906606E-03  3.640864E-03 -1.869506E-03  3.600175E-03
 -1.832162E-03  3.559681E-03 -1.794572E-03  3.519382E-03 -1.756740E-03  3.479280E-03 -1.718666E-03  3.439377E-03 -1.680351E-03  3.399675E-03
 -1.641797E-03  3.360176E-03 -1.603005E-03  3.320881E-03 -1.563976E-03  3.281791E-03 -1.524712E-03  3.242910E-03 -1.485214E-03  3.204238E-03
 -1.445484E-03  3.165777E-03 -1.405522E-03  3.127528E-03 -1.365331E-03  3.089495E-03 -1.324911E-03  3.051677E-03 -1.284264E-03  3.014077E-03
 -1.243392E-03  2.976696E-03 -1.202296E-03  2.939537E-03 -1.160977E-03  2.902601E-03 -1.119437E-03  2.865888E-03 -1.077677E-03  2.829402E-03
 -1.035699E-03  2.793143E-03 -9.935045E-04  2.757114E-03 -9.510948E-04  2.721315E-03 -9.084714E-04  2.685749E-03 -8.656359E-04  2.650416E-03
 -8.225899E-04  2.615319E-03 -7.793349E-04  2.580459E-03 -7.358725E-04  2.545837E-03 -6.922042E-04  2.511456E-03 -6.483318E-04  2.477316E-03
 -6.042567E-04  2.443419E-03 -5.599807E-04  2.409766E-03 -5.155053E-04  2.376360E-03 -4.708321E-04  2.343201E-03 -4.259629E-04  2.310291E-03
 -3.808993E-04  2.277632E-03 -3.356430E-04  2.245224E-03 -2.901956E-04  2.213070E-03 -2.445589E-04  2.181170E-03 -1.987345E-04  2.149526E-03
 -1.527243E-04  2.118140E-03 -1.065298E-04  2.087012E-03 -6.015287E-05  2.056145E-03 -1.359524E-05  2.025539E-03  3.314134E-05  1.995196E-03
  8.005510E-05  1.965118E-03  1.271443E-04  1.935305E-03  1.744070E-04  1.905758E-03  2.218416E-04  1.876480E-03  2.694462E-04  1.847471E-03
  3.172190E-04  1.818733E-03  3.651582E-04  1.790267E-03  4.132618E-04  1.762074E-03  4.615282E-04  1.734155E-03  5.099554E-04  1.706512E-03
  5.585415E-04  1.679145E-03  6.072846E-04  1.652057E-03  6.561830E-04  1.625248E-03  7.052347E-04  1.598719E-03  7.544378E-04  1.572471E-03
  8.037904E-04  1.546506E-03  8.532905E-04  1.520825E-03  9.029363E-04  1.495429E-03  9.527258E-04  1.470318E-03  1.002657E-03  1.445495E-03
  1.052728E-03  1.420960E-03  1.102937E-03  1.396713E-03  1.153282E-03  1.372757E-03  1.203761E-03  1.349093E-03  1.254371E-03  1.325720E-03
  1.305112E-03  1.302641E-03  1.355981E-03  1.279855E-03  1.406975E-03  1.257365E-03  1.458093E-03  1.235172E-03  1.509334E-03  1.213275E-03
  1.560694E-03  1.191676E-03  1.612172E-03  1.170376E-03  1.663766E-03  1.149376E-03  1.715473E-03  1.128677E-03  1.767292E-03  1.108279E-03
  1.819221E-03  1.088183E-03  1.871257E-03  1.068391E-03  1.923399E-03  1.048903E-03  1.975644E-03  1.029720E-03  2.027991E-03  1.010843E-03
  2.080436E-03  9.922720E-04  2.132979E-03  9.740084E-04  2.185617E-03  9.560528E-04  2.238347E-03  9.384059E-04  2.291169E-03  9.210686E-04
  2.344079E-03  9.040414E-04  2.397075E-03  8.873251E-04  2.450156E-03  8.709204E-04  2.503319E-03  8.548279E-04  2.556562E-03  8.390482E-04
  2.609883E-03  8.235821E-04  2.663280E-03  8.084301E-04  2.716750E-03  7.935928E-04  2.770292E-03  7.790708E-04  2.823903E-03  7.648647E-04
  2.877581E-03  7.509750E-04  2.931325E-03  7.374023E-04  2.985130E-03  7.241471E-04  3.038997E-03  7.112099E-04  3.092921E-03  6.985913E-04
  3.146902E-03  6.862916E-04  3.200937E-03  6.743113E-04  3.255023E-03  6.626509E-04  3.309160E-03  6.513109E-04  3.363343E-03  6.402916E-04
  3.417571E-03  6.295934E-04  3.471843E-03  6.192167E-04  3.526155E-03  6.091619E-04  3.580505E-03  5.994294E-04  3.634892E-03  5.900194E-04
  3.689313E-03  5.809323E-04  3.743765E-03  5.721684E-04  3.798247E-03  5.637280E-04  3.852757E-03  5.556114E-04  3.907291E-03  5.478187E-04
  3.961848E-03  5.403503E-04  4.016426E-03  5.332064E-04  4.071022E-03  5.263871E-04  4.125634E-03  5.198927E-04  4.180260E-03  5.137234E-04
  4.234898E-03  5.078793E-04  4.289545E-03  5.023605E-04  4.344198E-03  4.971672E-04  4.398857E-03  4.922995E-04  4.453519E-03  4.877574E-04
  4.508180E-03  4.835411E-04  4.562840E-03  4.796507E-04  4.617495E-03  4.760861E-04  4.672144E-03  4.728474E-04  4.726785E-03  4.699346E-04
  4.781414E-03  4.673476E-04  4.836030E-03  4.650866E-04  4.890631E-03  4.631515E-04  4.945213E-03  4.615421E-04  4.999776E-03  4.602584E-04
  5.054317E-03  4.593004E-04  5.108833E-03  4.586680E-04  5.163322E-03  4.583609E-04  5.217782E-03  4.583792E-04  5.272211E-03  4.587226E-04
  5.326606E-03  4.593910E-04  5.380966E-03  4.603842E-04  5.435287E-03  4.617020E-04  5.489568E-03  4.633441E-04  5.543807E-03  4.653105E-04
  5.598000E-03  4.676007E-04  5.652147E-03  4.702146E-04  5.706244E-03  4.731519E-04  5.760290E-03  4.764122E-04  5.814282E-03  4.799953E-04
  5.868218E-03  4.839008E-04  5.922096E-03  4.881284E-04  5.975913E-03  4.926777E-04  6.029667E-03  4.975484E-04  6.083356E-03  5.027400E-04
  6.136979E-03  5.082522E-04  6.190531E-03  5.140846E-04  6.244012E-03  5.202366E-04  6.297420E-03  5.267078E-04  6.350751E-03  5.334978E-04
  6.404003E-03  5.406061E-04  6.457176E-03  5.480321E-04  6.510265E-03  5.557754E-04  6.563270E-03  5.638354E-04  6.616188E-03  5.722115E-04
  6.669016E-03  5.809032E-04  6.721752E-03  5.899100E-04  6.774396E-03  5.992311E-04  6.826943E-03  6.088661E-04  6.879392E-03  6.188142E-04
  6.931741E-03  6.290748E-04  6.983987E-03  6.396473E-04  7.036129E-03  6.505309E-04  7.088165E-03  6.617250E-04  7.140091E-03  6.732289E-04
  7.191907E-03  6.850419E-04  7.243609E-03  6.971631E-04  7.295196E-03  7.095919E-04  7.346665E-03  7.223275E-04  7.398015E-03  7.353691E-04
  7.449244E-03  7.487159E-04  7.500348E-03  7.623670E-04  7.551327E-03  7.763217E-04  7.602178E-03  7.905792E-04  7.652898E-03  8.051384E-04
  7.703486E-03  8.199986E-04  7.753941E-03  8.351589E-04  7.804258E-03  8.506183E-04  7.854438E-03  8.663760E-04  7.904476E-03  8.824310E-04
  7.954373E-03  8.987824E-04  8.004124E-03  9.154291E-04  8.053729E-03  9.323702E-04  8.103186E-03  9.496048E-04  8.152491E-03  9.671317E-04
  8.201644E-03  9.849500E-04  8.250642E-03  1.003059E-03  8.299484E-03  1.021457E-03  8.348166E-03  1.040143E-03  8.396688E-03  1.059116E-03
  8.445047E-03  1.078375E-03  8.493242E-03  1.097919E-03  8.541270E-03  1.117747E-03  8.589129E-03  1.137858E-03  8.636817E-03  1.158250E-03
  8.684333E-03  1.178923E-03  8.731675E-03  1.199874E-03  8.778840E-03  1.221104E-03  8.825827E-03  1.242610E-03  8.872633E-03  1.264392E-03
  8.919258E-03  1.286448E-03  8.965698E-03  1.308778E-03  9.011953E-03  1.331379E-03  9.058020E-03  1.354250E-03  9.103897E-03  1.377391E-03
  9.149583E-03  1.400799E-03  9.195075E-03  1.424474E-03  9.240372E-03  1.448415E-03  9.285472E-03  1.472619E-03  9.330374E-03  1.497086E-03
  9.375074E-03  1.521814E-03  9.419573E-03  1.546802E-03  9.463867E-03  1.572049E-03  9.507955E-03  1.597552E-03  9.551836E-03  1.623311E-03
  9.595507E-03  1.649324E-03  9.638967E-03  1.675590E-03  9.682214E-03  1.702107E-03  9.725246E-03  1.728874E-03  9.768061E-03  1.755889E-03
  9.810659E-03  1.783151E-03  9.853037E-03  1.810658E-03  9.895194E-03  1.838409E-03  9.937127E-03  1.866402E-03  9.978836E-03  1.894636E-03
  1.002032E-02  1.923109E-03  1.006157E-02  1.951820E-03  1.010260E-02  1.980767E-03  1.014339E-02  2.009948E-03  1.018395E-02  2.039362E-03
  1.022428E-02  2.069007E-03  1.026436E-02  2.098882E-03  1.030422E-02  2.128985E-03  1.034383E-02  2.159314E-03  1.038320E-02  2.189868E-03
  1.042233E-02  2.220645E-03  1.046122E-02  2.251643E-03  1.049986E-02  2.282861E-03  1.053825E-02  2.314297E-03  1.057640E-02  2.345949E-03
  1.061429E-02  2.377815E-03  1.065194E-02  2.409895E-03  1.068933E-02  2.442185E-03  1.072647E-02  2.474685E-03  1.076335E-02  2.507392E-03
  1.079998E-02  2.540305E-03  1.083635E-02  2.573422E-03  1.087246E-02  2.606741E-03  1.090830E-02  2.640261E-03  1.094389E-02  2.673979E-03
  1.097921E-02  2.707894E-03  1.101427E-02  2.742004E-03  1.104906E-02  2.776307E-03  1.108358E-02  2.810802E-03  1.111783E-02  2.845486E-03
  1.115182E-02  2.880357E-03  1.118553E-02  2.915414E-03  1.121897E-02  2.950655E-03  1.125213E-02  2.986078E-03  1.128502E-02  3.021681E-03
  1.131764E-02  3.057463E-03  1.134997E-02  3.093420E-03  1.138203E-02  3.129552E-03  1.141381E-02  3.165856E-03  1.144531E-02  3.202330E-03
  1.147652E-02  3.238973E-03  1.150745E-02  3.275783E-03  1.153810E-02  3.312757E-03  1.156846E-02  3.349894E-03  1.159854E-02  3.387192E-03
  1.162833E-02  3.424648E-03  1.165783E-02  3.462260E-03  1.168704E-02  3.500028E-03  1.171596E-02  3.537948E-03  1.174458E-02  3.576019E-03
  1.177292E-02  3.614239E-03  1.180096E-02  3.652605E-03  1.182871E-02  3.691116E-03  1.185616E-02  3.729769E-03  1.188331E-02  3.768563E-03
  1.191017E-02  3.807495E-03  1.193673E-02  3.846564E-03  1.196299E-02  3.885768E-03  1.198895E-02  3.925103E-03  1.201461E-02  3.964569E-03
  1.203997E-02  4.004163E-03  1.206502E-02  4.043883E-03  1.208978E-02  4.083727E-03  1.211422E-02  4.123693E-03  1.213837E-02  4.163778E-03
  1.216220E-02  4.203982E-03  1.218573E-02  4.244301E-03  1.220896E-02  4.284733E-03  1.223187E-02  4.325277E-03  1.225448E-02  4.365930E-03
  1.227678E-02  4.406690E-03  1.229877E-02  4.447556E-03  1.232044E-02  4.488524E-03  1.234181E-02  4.529592E-03  1.236286E-02  4.570760E-03
